root	surfaces	lex	type	active	Id	flags	rules	Dil	anlam
Parshan			E		OZEL	özel, ad		FT	Pars gibi güçlü ve çevik.
Parskan			E		OZEL	özel, ad		FT	Kanında atılganlık, cesaret ve saldırganlık taşıyan.
Paşa			E		OZEL	özel, ad		TR	Osmanlı devletinde yüksek rütbeli askerlere verilen unvan. General. 
Payam			E		OZEL	özel, ad		TR	Badem.
Payan			U		OZEL	özel, ad		PE	Son nihayet. Uç, kenar.Erkek ve kadın adı olarak kullanılır.
Paye			U		OZEL	özel, ad		PE	Aşama, rütbe, derece. 
Payidar			U		OZEL	özel, ad		PE	Saygın, rütbeli. 
Payiz			E		OZEL	özel, ad		PE	Güz, sonbahar. Yaşlılık.
Payzen			E		OZEL	özel, ad		PE	Tutsak, esir. Suçlu. Ayağına pranga vurulmuş kimse. 
Pazvantı			E		OZEL	özel, ad		PE	Osmanlı devletinde, Rumeli bölgesinde gece bekçilerine verilen ad.
Pedük			E		OZEL	özel, ad		TR	Yüce, yüksek.
Pehlevi			E		OZEL	özel, ad		PE	Şehir. 
Pehlivan			E		OZEL	özel, ad		PE	Güreşçi. 
Pekal			E		OZEL	özel, ad		TR	Pek al.
Pekalp			E		OZEL	özel, ad		TR	Güçlü, sert, kahraman yiğit.
Pekart			E		OZEL	özel, ad		TR	Sağlam dönülmez yemin. Pek ant.
Pekay			K		OZEL	özel, ad		TR	Pek ay.
Pekdeğer			U		OZEL	özel, ad		TR	Çok değerli, çok kıymetli.Erkek ve kadın adı olarak kullanılır.
Pekdemir			E		OZEL	özel, ad		TR	Sert, sağlam, demir gibi.
Pekel			E		OZEL	özel, ad		TR	Güçlü el. Pek el.
Peker			E		OZEL	özel, ad		TR	Güçlü kimse. Gözüpek, cesur yapılı.
Pekergin			E		OZEL	özel, ad		TR	Olgun kimse.
Pekgöz			E		OZEL	özel, ad		TR	Cesur, yiğit.
Pekin			E		OZEL	özel, ad		TR	Üzerinde kuşku duyulmayan, kesinlikle bilinen, kesin.
Pekiner			E		OZEL	özel, ad		TR	Üzerinde kuşku duyulmayan, kesinlikle bilinen, kesin.
Pekintürk			E		OZEL	özel, ad		TR	Pekin Türk.
Pekkan			K		OZEL	özel, ad		TR	Sağlam temiz kandan gelen. Soylu.
Pekol			E		OZEL	özel, ad		TR	Sert, sağlam, dayanıklı ol.
Peköz			U		OZEL	özel, ad		TR	Özü sağlam kimse.Erkek ve kadın adı olarak kullanılır.
Pekşen			U		OZEL	özel, ad		TR	Neşeli, şen-şakrak, mutlu kimse.Erkek ve kadın adı olarak kullanılır.
Pektaşı			E		OZEL	özel, ad		TR	Güçlü, sert taş.
Pektay			E		OZEL	özel, ad		TR	Güçlü, sağlam tay.
Pektürk			E		OZEL	özel, ad		TR	Sağlam ve güçlü Türk.
Pekün			E		OZEL	özel, ad		TR	Tanınmış güçlü isim.
Peküstün			E		OZEL	özel, ad		TR	Çok üstün, üstünlükte en iyi seviyede olan.
Pelin			K		OZEL	özel, ad		TR	Birleşikgillerden, keskin ve güzel kokulu, bir çeşit bitki.
Pelit			U		OZEL	özel, ad		TR	Çınar, meşe vb. ağaçların meyvesi.Erkek ve kadın adı olarak kullanılır.
Pembe			K		OZEL	özel, ad		TR	Beyaz ve kırmızının karışmasından oluşan açık renk.
Pembegül			K		OZEL	özel, ad		TR	Pembe gül.
Perçem			K		OZEL	özel, ad		PE	Kâkül. Yele. 
Perdah			E		OZEL	özel, ad		PE	Cila, parlaklık, parlama. Parlatma, parlaklık verme. 
Peren			K		OZEL	özel, ad		PE	Ülker yıldızı, pervin, Süreyya.
Peri			K		OZEL	özel, ad		PE	Dişi cin(güzel ve iyilik severlik sembolü olarak kabul edilirler). 
Perican			K		OZEL	özel, ad		PE	Dişi cin(güzel ve iyilik severlik sembolü olarak kabul edilirler). 
Peride			K		OZEL	özel, ad		PE	Uçmuş, soluk, solmuş.
Perihan			K		OZEL	özel, ad		PE	Peri padişahı. Büyücü.
Perinçek			E		OZEL	özel, ad		TR	Özverili, fedakar, sadık.
Periru			K		OZEL	özel, ad		PE	Peri yüzlü, çok güzel.
Periveş			K		OZEL	özel, ad		PE	Peri gibi, çok güzel.
Periz			E		OZEL	özel, ad		PE	Bağırma, haykırma. 
Perizat			K		OZEL	özel, ad		PE	Peri çocuğu. 
Perize			K		OZEL	özel, ad		PE	Kırmızı altın. 
Perk			E		OZEL	özel, ad		TR	Katı, sert, güçlü berk.
Perkel			E		OZEL	özel, ad		TR	GüçlüEr.
Perker			E		OZEL	özel, ad		TR	Güçlü kimse.
Perkin			E		OZEL	özel, ad		TR	Çok güçlü kuvvetli, sağlam kimse.
Permun			K		OZEL	özel, ad		PE	Bezek, süs.
Perran			K		OZEL	özel, ad		PE	Uçan, uçucu.
Perrin			K		OZEL	özel, ad		PE	Nezaket, nazlılık.
Pertav			E		OZEL	özel, ad		PE	Atılma, sıçrama. 
Pertev			E		OZEL	özel, ad		PE	Işık. Parlaklık.
Perva			U		OZEL	özel, ad		PE	Korku. Çekingenlik. 
Perver			E		OZEL	özel, ad		PE	Besleyen, besleyici, yetiştiren, yetiştirici, koruyan, terbiye eden.
Pervin			K		OZEL	özel, ad		PE	Ülker süreyya.
Perviz			E		OZEL	özel, ad		PE	Üstün. 
Pesen			U		OZEL	özel, ad		TR	Kırağı, çiğ. Sis. İnce ince yağan kar, çisenti.Erkek ve kadın adı olarak kullanılır.
Pesent			K		OZEL	özel, ad		PE	Beğenen, beğenmiş. Beğenme, seçme. 
Pesin			U		OZEL	özel, ad		PE	Sonraki, en son. -Erkek ve kadın adı olarak kullanılır.
Peşin			E		OZEL	özel, ad		PE	Keykubat'ın üçüncü oğlu.
Peşrev			E		OZEL	özel, ad		PE	Türk müziğinin en meşhur saz eseri formu. 
Petek			K		OZEL	özel, ad		TR	Kovanda arıların içine bal yaptıkları göz, mum tekerleği. Kovan. 
Peyam			E		OZEL	özel, ad		PE	Haber, başkasından alınan bilgi, nebe.
Peyami			E		OZEL	özel, ad		PE	Haberle, bilgi ile ilgili.
Peyda			K		OZEL	özel, ad		PE	Meydanda açıkta. Hazır, mevcut.
Peykan			E		OZEL	özel, ad		PE	Temren, başak, okun ucundaki sivri demir.
Peyke			K		OZEL	özel, ad		PE	Kuru kanepe, tahta sedir.
Peyker			K		OZEL	özel, ad		PE	Yüz, surat.
Peyma			K		OZEL	özel, ad		PE	Ölçen, ölçücü.
Peyman			E		OZEL	özel, ad		PE	Yemin, and, ahd.
Peymane			K		OZEL	özel, ad		PE	Büyük kadeh, şarap bardağı.
Peyrev			U		OZEL	özel, ad		PE	.Ardı sıra giden. Arkasından giden, izinden yürüyen. -Erkek ve kadın adı olarak kullanılır.
Peyzaj			K		OZEL	özel, ad		FR	Kır resmi.
Pınar			K		OZEL	özel, ad		TR	Yerden kaynayıp çıkan su, kaynak, çeşme. Bir suyun çıktığı yer, su başı. Kaynak suyunun devamlı aktığı yer.
Pırıltı			K		OZEL	özel, ad		TR	Parıldayan şeyin çıkardığı ışık. Anlık ışık geçişi.
Pırlanta			K		OZEL	özel, ad		AF	Değerli bir tür elmas.
Pırnal			K		OZEL	özel, ad		TR	Meşe ağacı çalısı.
Pıtırca			K		OZEL	özel, ad		TR	Koyu pembe renkli bir bahar çiçeği.
Pinhan			K		OZEL	özel, ad		PE	Gizli.
Pirane			E		OZEL	özel, ad		PE	Yaşlılara yakışır şekilde, olgunca tavır.
Piraye			K		OZEL	özel, ad		PE	Süs, zinet.
Piruz			E		OZEL	özel, ad		PE	Kutlu, hayırlı, uğurlu.
Piruze			K		OZEL	özel, ad		PE	Mavi renkli ve değerli bir süs taşı.
Piyale			K		OZEL	özel, ad		PE	Kadeh, şarap bardağı.
Platin			K		OZEL	özel, ad		LA	Beyaz ve çok değerli bir maden.
Polat			E		OZEL	özel, ad		PE	Çelik. Güç, kuvvet.
Polatalp			E		OZEL	özel, ad		TR	Çelik gibi güçlü yiğit.
Polathan			E		OZEL	özel, ad		TR	Çelik gibi güçlü yiğit.
Polatkan			E		OZEL	özel, ad		TR	Çelik gibi güçlü soydan gelen.
Polatkılıç			E		OZEL	özel, ad		TR	İyi cins çelikten yapılma kılıç.
Poyraz			U		OZEL	özel, ad		YU	Kuzeydoğudan esen soğuk rüzgar. 
Pozan			E		OZEL	özel, ad		TR	Üzüm bağı.
Pürçek			K		OZEL	özel, ad		TR	Şakaklardan sarkan saç, zülüf. Ağaç ve bitkilerin saçak gibi ince kökleri. Oya, püskül, saçak.
Pürçin			K		OZEL	özel, ad		PE	Çok düşünceli, öfkeli. Kırışık.
Pürdil			E		OZEL	özel, ad		PE	Yürekli, cesur.
Püren			K		OZEL	özel, ad		TR	Kimi ağaçlarda yapraklardan ayrı olarak süren ince yaprak. Çalılık ve sık otlu yerler. Sarı, kırmızı, çiçek açan ufak yapraklı anların çok sevdiği bir tür ot. Meşe ağacı filizi.
Pürfer			K		OZEL	özel, ad		PE	Çok parlak, aydınlık.
Püser			E		OZEL	özel, ad		PE	Oğul, erkek çocuk.
Rabbani			E		OZEL	özel, ad		AR	Allahla ilgili. 
Rabıt			E		OZEL	özel, ad		AR	Rabteden, bağlayan, birleştiren. Nefsini dünyadan menedip ahirete bağlamış olan.
Rabıta			K		OZEL	özel, ad		AR	İki şeyi birbirine bağlayan şey, bağ. 
Rabi			E		OZEL	özel, ad		AR	Dördüncü.
Rabia			K		OZEL	özel, ad		AR	Dördüncü. Saatteki salisenin 
Rabih			E		OZEL	özel, ad		AR	Yararlı, kazançlı, karlı.
Râci			E		OZEL	özel, ad		AR	Rica eden, yalvaran, dileyen. 
Racife			K		OZEL	özel, ad		AR	Sur'un kıyamette bütün canlıları öldürecek olan ilk üflenişi.
Racih			E		OZEL	özel, ad		AR	Değerli, üstün. Fıkıhta
Râciye			K		OZEL	özel, ad		AR	Rica eden, yalvaran. 
Radi			E		OZEL	özel, ad		AR	Boyun eğen, kabul eden, rıza gösteren.
Radife			K		OZEL	özel, ad		AR	Kıyamette üfürülecek surun ikincisi
Radiye			K		OZEL	özel, ad		AR	Rıza gösteren, kabul eden, boyun eğen.
Rafeddin			E		OZEL	özel, ad		AR	İslam dininin vermiş olduğu acıma, esirgeme duygusu.Türk dil kuralına göre "d/t" olarak kullanılır.
Rafet			E		OZEL	özel, ad		AR	Acıma, merhamet etme, esirgeme anlamında. Kur'an-ı Kerim'de Nur suresi 
Rafız			E		OZEL	özel, ad		AR	Bırakan, salıveren.
Râfi			E		OZEL	özel, ad		AR	Kaldıran, yücelten, yükselten. Allah'ın isimlerinden,(bkz. Abdürrafi'). Rafi' b. Hadic, sahabeden.
Rafia			K		OZEL	özel, ad		AR	Her çeşit ayaklık ve destek.
Rafih			E		OZEL	özel, ad		AR	Rahat ve huzurlu yaşayan.
Rağbet			K		OZEL	özel, ad		AR	İstek, arzu. İstekle karşılama.
Rağıb			E		OZEL	özel, ad		AR	Arzulu, isteyen, rağbet eden.Türk dil kuralına göre "b/p" olarak kullanılır.
Rağibe			K		OZEL	özel, ad		AR	Arzulu, isteyen, rağbet eden.Türk dil kuralına göre "b/p" olarak kullanılır.
Rahatefza			U		OZEL	özel, ad		AF	Rahat artıran. Türk müziğinin bileşik makamlarından.Erkek ve kadın adı olarak kullanılır.
Rahdan			E		OZEL	özel, ad		PE	Yol bilen.
Rahe			K		OZEL	özel, ad		AR	Avuç içi, el ayası.
Rahi			E		OZEL	özel, ad		AR	Rahat, huzurlu, dingin.
Rahile			K		OZEL	özel, ad		AR	Rahat, sakin.
Rahim			E		OZEL	özel, ad		AR	Esirgeyen, acıyan, koruyan, merhametli. Kur'an'da 220 yerde zikredilmiştir. Allah'ın isimlerinden,(bkz. Abdürrahim).
Rahime			K		OZEL	özel, ad		AR	Hafif sesli, latif konuşan kadın demektir,(bkz. Rahim).
Rahiye			K		OZEL	özel, ad		AR	Bal arısı.
Rahmani			E		OZEL	özel, ad		AR	Allah'tan gelen, kutsal, Allah'a özgü.
Rahmet			U		OZEL	özel, ad		AR	.Acıma, esirgeme, koruma, yarlığama.Erkek ve kadın adı olarak kullanılır.
Rahmeti			E		OZEL	özel, ad		AR	Rahmetle ilgili.
Rahmetullah			E		OZEL	özel, ad		AR	Allah'ın esirgemesi, koruması.
Rahmi			E		OZEL	özel, ad		AR	Acımayla ilgili.
Rahmiye			K		OZEL	özel, ad		AR	Acımayla ilgili.
Rahşan			K		OZEL	özel, ad		PE	Parıltılı. Işıltı.
Rahşende			K		OZEL	özel, ad		PE	Parıldayan, parıldayıcı.
Raid			E		OZEL	özel, ad		AR	Gürleyen, gürüldeyen.
Raide			K		OZEL	özel, ad		AR	Gürleyen bulut.
Raif			E		OZEL	özel, ad		AR	Acıması olan, merhametli.
Raife			K		OZEL	özel, ad		AR	Acıması olan, merhametli.
Raik			E		OZEL	özel, ad		AR	Sade, saf, halis.
Raika			K		OZEL	özel, ad		AR	Sade, saf, katışıksız.
Rakım			E		OZEL	özel, ad		AR	Yazan, çizen. -Yükselti.
Raki			E		OZEL	özel, ad		AR	Namazda eğilen, rüku' eden. Kur'an-ı Kerim'de 4 yerde bu anlamda zikredilmiştir.
Rakid			E		OZEL	özel, ad		AR	Hareketsiz, durgun, yavaş.
Rakide			K		OZEL	özel, ad		AR	Durgun, sessiz, hareketsiz.
Rakik			E		OZEL	özel, ad		AR	İnce. Yufka yürekli. 
Rakika			K		OZEL	özel, ad		AR	İnce. Yufka yürekli. 
Ram			E		OZEL	özel, ad		PE	İtaat eden, boyun eğen, kendisini başkasının emrine bırakan. -İki isimlerde kullanılır. Ramcan, Ramcanan gibi.
Ramazan			E		OZEL	özel, ad		AR	Hicri(kameri) ayların dokuzuncusu, oruç ayı. Kur'an'da Bakara suresi 18
Rami			E		OZEL	özel, ad		AR	Atan, atıcı.
Ramiye			K		OZEL	özel, ad		AR	Atan, atıcı.
Ramiz			E		OZEL	özel, ad		AR	Akıllı, zeki. 
Ramize			K		OZEL	özel, ad		AR	Akıllı, zeki. 
Rânâ			K		OZEL	özel, ad		AR	Güzel, hoş latif, parlak. Çok iyi, çok ala. 
Rasâfet			K		OZEL	özel, ad		AR	Sağlamlık, dayanıklılık.
Rasânet			K		OZEL	özel, ad		AR	Sağlamlık, dayanıklılık, melanet.
Rasi			E		OZEL	özel, ad		AR	Kımıldamayan, oynamayan, sabit. Lenger atmış olan, demir üzerinde bulunan gemi.
Rasia			K		OZEL	özel, ad		AR	Kabara. Kabara gibi yer yer konulan süs.
Rasif			E		OZEL	özel, ad		AR	Sağlam dayanıklı. 
Rasife			K		OZEL	özel, ad		AR	Rıhtım, su içine yapılan set.
Rasih			E		OZEL	özel, ad		AR	Sağlam, temeli güçlü, dayanıklı. 
Rasiha			K		OZEL	özel, ad		AR	Sağlam, temeli güçlü, dayanıklı. 
Râsim			E		OZEL	özel, ad		AR	Resim yapan.
Râsime			K		OZEL	özel, ad		AR	Âdet, töre. Merasim, tören. 
Rasin			E		OZEL	özel, ad		AR	Sağlam, dayanıklı, güçlü.
Rasiye			K		OZEL	özel, ad		AR	Büyük dağ.
Rast			U		OZEL	özel, ad		PE	Sağ. 
Rastan			E		OZEL	özel, ad		PE	Doğru olanlar, haklı olanlar, haklılar.
Rastbin			U		OZEL	özel, ad		PE	Herşeyin doğrusunu gören.Erkek ve kadın adı olarak kullanılır.
Rasti			E		OZEL	özel, ad		PE	Doğruluk, gerçeklik, istikamet.
Rastkâr			E		OZEL	özel, ad		PE	Doğru adam.
Raşan			K		OZEL	özel, ad		AR	Titreme, titreyiş.
Raşid			E		OZEL	özel, ad		AR	Olgun, ergin, akıllı. 
Raşide			K		OZEL	özel, ad		AR	Olgun, ergin, akıllı. 
Ratib			E		OZEL	özel, ad		AR	Sıralayan, düzenleyen(kimse). 
Ratibe			K		OZEL	özel, ad		AR	Sıralayan, düzenleyen(kimse). 
Rauf			E		OZEL	özel, ad		AR	Esirgeyen acıyan, çok merhametli.Allah'ın isimlerinden. "Abd" takısı alarak kullanılır. -(bkz. Abdürrauf). Kur'an-ı Kerim'de 10'dan fazla yerde geçmektedir.
Raufe			K		OZEL	özel, ad		AR	Esirgeyen acıyan, çok merhametli.Allah'ın isimlerinden. "Abd" takısı alarak kullanılır. -(bkz. Abdürrauf). Kur'an-ı Kerim'de 10'dan fazla yerde geçmektedir.
Ravend			E		OZEL	özel, ad		PE	Kökleri ve sapları ilaç olarak kullanılan karabuğdaygillerden bir bitki.
Ravza			K		OZEL	özel, ad		AR	Çimeni, ağacı bol olan yer, bahçe. Ravza-i Mutahhara; Rasulullah'ın medfun olduğu mekan.
Rayet			U		OZEL	özel, ad		AR	Bayrak. Sancak. -Erkek ve kadın adı olarak kullanılır.
Rayiha			K		OZEL	özel, ad		AR	Güzel koku.
Rayihan			E		OZEL	özel, ad		AF	Han bayrağı, han sancağı.
Râzî			E		OZEL	özel, ad		AR	Boyun eğen, kabul eden, rıza gösteren. İslam dünyasında meşhur bir isimdir.
Raziye			K		OZEL	özel, ad		AR	Kabul eden, rıza gösteren, boyun eğen.
Rebab			K		OZEL	özel, ad		PE	Bir çeşit kemençe. 
Rebi			E		OZEL	özel, ad		AR	Bahar, ilkyaz.
Rebia			K		OZEL	özel, ad		AR	Bahar, ilkyaz.
Rebiye			K		OZEL	özel, ad		AR	Kış sonlarında yapılan ekim. 
Reca			E		OZEL	özel, ad		AR	Umut, umma. İstek, dilek.
Recai			E		OZEL	özel, ad		AR	İsteyen, rica eden, yalvaran. Allah'a yalvaran. As-hab'ın kullandığı isimlerdendir.
Recep			E		OZEL	özel, ad		AR	Hicri kameri ayların yedincisi, üç ayların ilki. 
Refah			K		OZEL	özel, ad		AR	Bolluk, rahatlık, sıkıntı içinde olmamak.
Refahet			K		OZEL	özel, ad		AR	Bolluk, gürlük.
Refakat			K		OZEL	özel, ad		AR	Refildik arkadaşlık, yoldaşlık.
Refet			E		OZEL	özel, ad		AR	Acıma, merhamet etme, esirgeme. Kur'an-ı Kerim'de Nur suresi ayet 2 ve ve Hadid suresi 27. ayette geçmektedir.
Refettin			E		OZEL	özel, ad		AR	İslam dininin vermiş olduğu acıma, esirgeme duygusu.Türk dil kuralına göre "d/t" olarak kullanılır.
Refhan			K		OZEL	özel, ad		AR	Varlık içinde yaşayan.
Refi			E		OZEL	özel, ad		AR	Yüksek, yüce, saygın.
Refia			K		OZEL	özel, ad		AR	Yüksek, yüce, saygın.
Refiğ			E		OZEL	özel, ad		AR	Bolluk ve rahat içinde geçinen.
Refih			E		OZEL	özel, ad		AR	Varlık içinde yaşayan.
Refiha			K		OZEL	özel, ad		AR	Varlık içinde yaşayan.
Refik			E		OZEL	özel, ad		AR	Arkadaş, yol arkadaşı, yoldaş. Muavin, yardımcı. 
Refika			K		OZEL	özel, ad		AR	Eş, kan, zevce.
Refref			U		OZEL	özel, ad		AR	İnce, yumuşak kumaş. 
Reftar			K		OZEL	özel, ad		PE	Salınarak, edalı yürüyüş.
Regaip			U		OZEL	özel, ad		AR	Çok istek gören, beğenilen. 
Reha			E		OZEL	özel, ad		PE	Kurtulma, kurtuluş. 
Rehamet			K		OZEL	özel, ad		AR	Sesin ince, yavaş ve tatlı olması.
Rehaset			K		OZEL	özel, ad		AR	Tazelik, yumuşaklık. 
Rehavi			E		OZEL	özel, ad		PE	Türk müziğinin en eski birleşik makamı.
Rehayi			U		OZEL	özel, ad		PE	Kurtulma, necat. -Erkek ve kadın adı olarak kullanılır.
Rehber			E		OZEL	özel, ad		PE	Yol gösteren, kılavuz.
Reis			E		OZEL	özel, ad		AR	Başkan, baş.
Rekânet			K		OZEL	özel, ad		AR	Ağırbaşlılık, gururluluk.
Rekin			E		OZEL	özel, ad		AR	Gururlu, ağırbaşlı. Yüce, yüksek.
Rekine			K		OZEL	özel, ad		AR	Gururlu, ağırbaşlı. Yüce, yüksek.
Rekiz			E		OZEL	özel, ad		AR	Gizli, gömülü define. 
Remide			K		OZEL	özel, ad		PE	Ürkmüş, korkmuş.
Remiz			E		OZEL	özel, ad		AR	l. İşaret, meramını isteğini işaretle ifade etme. 
Remzi			E		OZEL	özel, ad		AR	Remizle ilgili, remze ait, sembolik, simgesel.
Remziye			K		OZEL	özel, ad		AR	Remizle ilgili, remze ait, sembolik, simgesel.
Renân			E		OZEL	özel, ad		AR	İnleyen, çınlayan.
Rengidil			K		OZEL	özel, ad		PE	Türk müziğinde bir makam.
Rengin			K		OZEL	özel, ad		PE	Renkli, parlak renkli. 
Renginar			K		OZEL	özel, ad		TR	Nar renginde olan.
Resâ			K		OZEL	özel, ad		PE	Yetişen, yetiştiren, erişen.
Resai			E		OZEL	özel, ad		AR	Süsler, süs.
Resan			U		OZEL	özel, ad		PE	Erişenler, yetişenler, ulaşanlar.Erkek ve kadın adı olarak kullanılır.
Resane			K		OZEL	özel, ad		PE	Özlem, hasret.
Resanet			K		OZEL	özel, ad		AR	Sağlamlık, metanet.
Resmi			E		OZEL	özel, ad		AR	Devletle ilgili olan. 
Resmigül			K		OZEL	özel, ad		PE	Gül gibi güzel, gül biçiminde.
Resmiye			K		OZEL	özel, ad		AR	Devletle ilgili olan. 
Resul			E		OZEL	özel, ad		AR	Bir kimsenin sözünü başka bir kimseye tebliğ eden kişi. Elçi, Allah elçisi peygamber. Yeni bir kitap ve şeriatle gönderilen peygamber.
Resulhan			E		OZEL	özel, ad		AF	Hükümdarların elçisi.
Reşad			E		OZEL	özel, ad		AR	Doğru yolda, hak yolda yürüme. 
Reşat			E		OZEL	özel, ad		PE	Layık, değer, yakışır.
Reşid			E		OZEL	özel, ad		AR	Cenab-ı Hakk'ın isimlerinden. 
Reşide			K		OZEL	özel, ad		AR	Cenab-ı Hakk'ın isimlerinden. 
Reşide			K		OZEL	özel, ad		PE	Yetişmiş, olgunlaşmış, ermiş.
Reşidüddin			E		OZEL	özel, ad		AR	Dinin akıllı kişisi, dini olgunluğa ulaşmış kişi.
Reşik			E		OZEL	özel, ad		AR	Uzun boylu, yakışıklı.
Reva			E		OZEL	özel, ad		PE	Yakışır, uygun, yerinde.
Revah			E		OZEL	özel, ad		AR	Bir şeyi elde etmeden doğan neşe. 
Revaha			K		OZEL	özel, ad		AR	(bkz. Revah). Ünlü sahabi Abdullah b, Revaha'nın babası.
Revahi			E		OZEL	özel, ad		AR	Bal arıları.
Revaid			E		OZEL	özel, ad		AR	Gürleyen bulutlar.
Revan			U		OZEL	özel, ad		PE	Akan, su gibi akıp giden. 
Revha			E		OZEL	özel, ad		AR	Rahatlık. Gönül rahatlığı.
Reviş			E		OZEL	özel, ad		PE	Biçim, tarz, üslup. Tutum, davranış, yol.
Revnak			K		OZEL	özel, ad		AR	Parlaklık, güzellik, tazelik, süs.
Revzen			K		OZEL	özel, ad		AF	Pencere.
Reyan			U		OZEL	özel, ad		AR	.Herşeyin evveli, ilk zamanı, tazelik zamanı.Erkek ve kadın adı olarak kullanılır.
Reyhan			K		OZEL	özel, ad		AR	Fesleğen, güzel kokulu bir süs bitkisi. 
Reyya			K		OZEL	özel, ad		AR	Güzel koku, reyhan.
Reyyan			U		OZEL	özel, ad		AR	Suya kanmış, suya doymuş.Erkek ve kadın adı olarak kullanılır.
Rezan			U		OZEL	özel, ad		AR	Ağırbaşlı, gururlu.
Rezzan			K		OZEL	özel, ad		AR	Ağırbaşlı, ağır, onurlu.
Rıdvan			E		OZEL	özel, ad		AR	Rıza, razılık, razı olma. 
Rıfat			E		OZEL	özel, ad		AR	Yükseklik, yücelik, itibar, yüksek mertebe.
Rıfkı			E		OZEL	özel, ad		AR	Yumuşaklık, mülayimlik, yumuşak başlılık, naziklik, tatlılık.
Rıfkıye			K		OZEL	özel, ad		AR	Yumuşaklık, mülayimlik, yumuşak başlılık, naziklik, tatlılık.
Rıza			E		OZEL	özel, ad		AR	Razılık, razı olma, hoşnutluk, memnuniyet, muvafakat, kabul. Bir şeyin olmasına muvafakat etme. Kadere mukadderata boyun eğme.
Rızkullah			E		OZEL	özel, ad		AR	Allah'ın verdiği nimet. Nimetler veren Allah'ın kulu.
Riayet			U		OZEL	özel, ad		AR	Gütme, gözetme. 
Rical			E		OZEL	özel, ad		AR	Erkekler. 
Rikab			E		OZEL	özel, ad		AR	Büyük, saygın bir kimsenin huzuru, önü.Türk dil kuralına göre "b/p" olarak kullanılır.
Rikkat			K		OZEL	özel, ad		AR	İncelik, naziklik. Sevecenlik, acıma duygusu.
Rimayet			K		OZEL	özel, ad		AR	Atıcılık, ok, kurşun, gülle gibi şeyleri almada usta.
Rindan			K		OZEL	özel, ad		PE	Dünya işini boş görenler, alçakgönüllüler, kalenderler.
Risale			K		OZEL	özel, ad		AR	Mektup. 
Risaleddin			E		OZEL	özel, ad		AR	Dinin elçisi, peygamberi.Türk dil kuralına göre "d/t" olarak kullanılır.
Risalet			U		OZEL	özel, ad		AR	Elçilik. Peygamberlik.
Riva			U		OZEL	özel, ad		AR	Suya kanmışlar.Erkek ve kadın adı olarak kullanılır.
Riyaset			U		OZEL	özel, ad		AR	Reislik, başlık, baş olma, başkanlık.Erkek ve kadın adı olarak kullanılır.
Riyaz			E		OZEL	özel, ad		AR	Bahçeler, ağaçlık çimenlik yerler, ravza.
Riyazet			U		OZEL	özel, ad		AR	Nefis kırma, dünya lezzetlerinden ve rahatından sakınma, perhizle, kanaatle yaşama.Erkek ve kadın adı olarak kullanılır.
Ruhan			K		OZEL	özel, ad		PE	Güzel kokan, güzel kokulu.
Ruhani			E		OZEL	özel, ad		PE	Ruhla ilgili. Gözle görülmeyen.
Ruhcan			E		OZEL	özel, ad		TR	Ruh ve can isimlerinden bileşik isim.
Ruhfeza			K		OZEL	özel, ad		TR	Yükselen ruh, yüksek ruh.
Ruhi			E		OZEL	özel, ad		AR	Ruhsal, ruhla ilgili.
Ruhiddin			E		OZEL	özel, ad		AR	Dinin ruhu, özü.Türk dil kuralına göre "d/t" olarak kullanılır.
Ruhinur			K		OZEL	özel, ad		FA	Nurlu, aydınlık yüzlü.
Ruhişen			K		OZEL	özel, ad		AF	Şen, neşeli, canlı kimse.
Ruhiye			K		OZEL	özel, ad		AR	Ruhsal, ruhla ilgili.
Ruhnevaz			K		OZEL	özel, ad		PE	Ruh okşayan. 
Ruhsade			K		OZEL	özel, ad		PE	Yanağını, yüzüne süren, yüzünü sürmüş.
Ruhsal			K		OZEL	özel, ad		TR	Ruhla ilgili olan, ruhi.
Ruhsar			K		OZEL	özel, ad		PE	Yanak. Yüz, çehre.
Ruhsare			K		OZEL	özel, ad		PE	Yanak. Yüz, çehre.
Ruhsat			U		OZEL	özel, ad		AR	İzin, müsaade. -Erkek ve kadın adı olarak kullanılır.
Ruhşan			E		OZEL	özel, ad		AR	Yüce, üstün, şanlı, ruh.
Ruhşen			K		OZEL	özel, ad		AF	Şen, neşeli, canlı kimse.
Ruhugül			K		OZEL	özel, ad		AR	Güzel, temiz, latif kimse, gül ruhlu.
Ruhunur			K		OZEL	özel, ad		TR	Nurlu, aydınlık yüzlü.
Rukiye			K		OZEL	özel, ad		AR	Büyüleyici, sihirleyici, efsun. Peygamberimizin kızlarından birinin adıdır.
